,ID,Text,Logits,Predicted Labels,Gold Labels
967,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_14,"K odvolání žalovaného Krajský soud v Českých Budějovicích usnesením ze dne 12.6.2001 č.j. 6 Co 802/2001-132 rozsudek soudu prvního stupně zrušil a vrátil mu věc k dalšímu řízení. Dovodil, že „na základě privatizace se stali zaměstnanci bývalých S. l. T. s.p. automaticky podle § 17 zákona č. 92/1991 Sb. zaměstnanci Města“. Zdůraznil, že „Městský úřad T. a Město T. nejsou každá zvlášť samostatnými právnickými osobami, samostatnou právnickou osobou je jenom město T. (§ 18 ObčZ)“. Městský úřad je „pouhým orgánem města“, přičemž v pracovněprávních vztazích plní funkci jeho statutárního orgánu podle ustanovení § 59 odst. 3 zákona č. 367/1999 Sb. tajemník. Proto tedy „neexistují nějaké dvě kategorie pracovníků městského úřadu a města (skupina pracovníků městského úřadu a jejich odborného aparátu a vedle nich skupina pracovníků podniku - lázní, jejichž zaměstnavatelem se ze zákona stalo město)“. Protože „všichni jsou pracovníky Města“, odvolací soud dovodil, že tajemník městského úřadu mohl pověřit písemnou plnou mocí starostu, aby přijímal veškerá rozhodnutí ve věcech pracovních poměrů zaměstnanců Města, a z tohoto důvodu mohl starosta podepsat i výpověď danou žalobci. Odvolací soud uložil soudu prvního stupně, aby se zabýval věcí z toho hlediska, „zda je naplněn výpovědní důvod § 46 odst. 1 písm. c) zákoníku práce“.",[-13.5    -14.125  -17.625  -14.0625 -15.875  -16.375  -27.     -19.5   ],00000000,00000000
968,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_15,"Okresní soud v Jindřichově Hradci rozsudkem ze dne 18.10.2001 č.j. 8 C 161/99-157 žalobu zamítl a rozhodl, že žalobce je povinen zaplatit žalovanému na nákladech řízení 17.838,- Kč. Vycházel ze zjištění, že žalovaný smlouvou ze dne 12.8.1998 pronajal lázně společnosti A. s.r.o., a dovodil, že v důsledku této organizační změny se žalobce stal pro žalovaného nadbytečným, neboť v souvislosti s uzavřením nájemní smlouvy k přechodu práv a povinností z pracovněprávních vztahů na nájemce nedošlo.",[-13.4375 -14.875  -18.     -13.8125 -15.4375 -16.125  -26.375  -18.875 ],00000000,00000000
969,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_16,"K odvolání žalobce Krajský soud v Českých Budějovicích rozsudkem ze dne 29.1.2002 č.j. 6 Co 2638/2001-174 rozsudek soudu prvního stupně potvrdil „s tím, že přiznané náklady řízení je žalobce povinen zaplatit k rukám advokáta“, a rozhodl, že žalobce je povinen zaplatit žalovanému na nákladech odvolacího řízení 5.150,- Kč „k rukám“ advokáta. Odvolací soud dovodil, že výpovědní důvod podle ustanovení § 46 odst. 1 písm. c) zák. práce je ve výpovědi řádně skutkově vymezen. Podle jeho názoru „spočívá v založení společnosti s.r.o. L. A., která byla založena se záměrem, že bude provozovat privatizované lázně“, a „s touto společností také obec T. uzavřela smlouvu o pronájmu podniku dne 12.8.1998“. Nedošlo tedy ke zrušení nebo přemístění zaměstnavatele nebo jeho části ani k převedení části zaměstnavatele k jinému zaměstnavateli. Na základě uvedené organizační změny se žalobce stal nadbytečným, neboť provozovatelem lázní neměl být napříště dosavadní zaměstnavatel – Město T., nýbrž jiný subjekt – obchodní společnost. Zavázal-li se smlouvou o bezúplatném převodu majetku do vlastnictví obce ze dne 10.7.1998 žalovaný „zajistit pracovní místa v tomto lázeňském zařízení na současné úrovni“ a ve smlouvě o pronájmu podniku uzavřené dne 12.8.1998 se stejně tak společnost A. s.r.o. zavázala, že uzavře pracovní poměr se všemi zaměstnanci, které pronajímatel převzal v privatizaci od S. l. l. T. s.p., neshledal odvolací soud nesplnění tohoto závazku v rozporu „s § 3 o.z. ve vztahu k žalobci“, neboť „tento závazek zavazoval pouze účastníky smlouvy“.",[-13.5625 -14.125  -17.875  -13.8125 -15.5625 -16.5    -26.875  -19.25  ],00000000,00000000
970,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_17,"Proti tomuto rozsudku odvolacího soudu podal žalobce dovolání „podle § 237 odst. 1 písm. b) o.s.ř“. Namítal, že výpověď z pracovního poměru „daná starostou města je neplatná, neboť nebyla dána osobou, která je k tomuto právnímu úkonu oprávněná“. Dovozoval, že podle ustanovení § 59 odst. 3 písm. a) zákona č. 367/1990 Sb., o obcích, je tajemník obecního úřadu nadřízený všem pracovníkům obecního úřadu, tedy těm zaměstnancům obce, kteří jsou organizačně začleněni do obecního úřadu, avšak nikoli vůči všem zaměstnancům obce. Obdobně jako „např. strážníci obecní policie či zaměstnanci zařazení v zařízeních zřízených obecným zastupitelstvem“, se bývalí zaměstnanci S. l. l. T. s.p. stali zaměstnanci Města T. nezařazenými do obecního úřadu. „Při neexistenci bližší zákonné úpravy bylo možné v inkriminované době dovodit, že výkon funkce statutárního orgánu zaměstnavatele (§ 9 odst. 1 zák. práce) ve vztahu k zaměstnancům obce nezařazeným do obecního úřadu náležel obecní radě jako výkonnému orgánu obce v samostatné působnosti [§ 44 odst. 1 a § 45 písm. b) a p) zákona č. 367/1990 Sb]”. V souladu s tím vydala rada Města T. plnou moc MUDr. O. V. k rozhodování o všech pracovněprávních otázkách a ke všem úkonům, včetně uzavírání pracovních smluv a rozvazování pracovních poměrů ve vztahu k bývalým zaměstnancům S. l. l. T. s.p., jejichž pracovněprávní vztahy přešly privatizací na Město T. Kromě toho, že plná moc udělená tajemníkem Města starostovi Města odporuje zákonu č. 367/1990 Sb., nemohla být platně udělena ani ve smyslu ustanovení § 9 odst. 2 zák. práce proto, že pověřovaný starosta není zaměstnancem obce (je představitelem obce, který není v pracovněprávním vztahu k obci) a tajemník obecního úřadu není ve vztahu k zaměstnancům obce (zaměstnancům privatizovaných lázní) nadřízeným, a proto vůči nim nevykonává ani funkci statutárního orgánu. Protože oprávnění rozhodovat o organizační struktuře a počtu zaměstnanců obecního úřadu přísluší radě města, nemůže být podle názoru dovolatele dán ani důvod k výpovědi podle ustanovení § 46 odst. 1 písm. c) zák. práce, neboť žádné usnesení odůvodňující výpověď žalobci z důvodu nadbytečnosti rada města nepřijala. Žalobce navrhl, aby dovolací soud zrušil rozsudky soudů obou stupňů a aby věc vrátil k dalšímu řízení.",[-13.5625 -13.75   -18.125  -13.9375 -15.6875 -16.5    -27.     -19.375 ],00000000,00000000
971,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_18,"Žalovaný uvedl, že obecní rada „sice rozhoduje, ale statutárním orgánem obce není“, neboť podle ustanovení § 59 odst. 3 písm. b) zákona č. 367/1990 Sb. tajemník plnil funkci statutárního orgánu v pracovněprávních vztazích bez ohledu na to, zda se jednalo o zaměstnance obce zařazené do obecního úřadu či nikoli a bez ohledu na to, zda byl nezařazeným zaměstnancům nadřízen. Protože zaměstnanci bývalého státního podniku S. l. l. T. se stali privatizací zaměstnanci žalovaného a nepatřili do organizační struktury a počtu zaměstnanců obecního úřadu, stal se žalobce s ohledem na změnu způsobu provozování lázní nadbytečným. Žalovaný navrhl, aby dovolání žalobce bylo zamítnuto.",[-13.5    -14.375  -18.     -13.6875 -15.375  -16.125  -26.5    -19.125 ],00000000,00000000
972,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_19,"Nejvyšší soud České republiky jako soud dovolací (§10a o.s.ř.) věc projednal podle zákona č. 99/1963 Sb., občanský soudní řád, ve znění zákonů č. 36/1967 Sb., č. 158/1969 Sb., č. 49/1973 Sb., č. 20/1975 Sb., č. 133/1982 Sb., č. 180/1990 Sb., č. 328/1991 Sb., č. 519/1991 Sb., č. 263/1992 Sb., č. 24/1993 Sb., č. 171/1993 Sb., č. 117/1994 Sb., č. 152/1994 Sb., č. 216/1994 Sb., č. 84/1995 Sb., č. 118/1995 Sb., č. 160/1995 Sb., č. 238/1995 Sb. a č. 247/1995 Sb., nálezu Ústavního soudu č. 31/1996 Sb., zákona č. 142/1996 Sb., nálezu Ústavního soudu č. 269/1996 Sb., zákonů č. 202/1997 Sb., č. 227/1997 Sb., č. 15/1998 Sb., č. 91/1998 Sb., č. 165/1998 Sb., č. 326/1999 Sb. a č. 360/1999 Sb., nálezu Ústavního soudu č. 2/2000 Sb., zákonů č. 27/2000 Sb., č. 30/2000 Sb., č. 46/2000 Sb., č. 105/2000 Sb., č. 130/2000 Sb., č. 155/2000 Sb., č. 204/2000 Sb., č. 220/2000 Sb., č. 227/2000 Sb., č. 367/2000 Sb. a č. 370/2000 Sb., tedy podle Občanského soudního řádu ve znění účinném od 1.1.2001 (dále též jen „o.s.ř.“), neboť dovoláním je napadeno rozhodnutí odvolacího soudu vydané po 1.1.2001 a po řízení provedeném podle Občanského soudního řádu ve znění účinném od 1.1.2001 (srov. Část dvanáctou, Hlavu I, bod 17. zákona č. 30/2000 Sb., kterým se mění zákon č. 99/1963 Sb., občanský soudní řád, ve znění pozdějších předpisů, a některé další zákony). Po zjištění, že dovolání bylo podáno proti pravomocnému rozsudku odvolacího soudu a že jde o rozsudek, proti kterému je podle ustanovení § 237 odst.1 písm. b) o.s.ř dovolání přípustné, přezkoumal napadený rozsudek bez nařízení jednání (§ 243a odst. 1, věta první o.s.ř.) a dospěl k závěru, že dovolání není opodstatněné.",[-12.75   -13.3125 -13.3125 -15.     -17.5    -16.625  -27.5    -20.125 ],00000000,00000000
973,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_20,"Z hlediska skutkového stavu bylo v posuzované věci zjištěno, že žalobce pracoval na základě pracovní smlouvy ze dne 30. 11. 1987 v pracovním poměru u S. l. l. T., státní podnik, se sídlem v T., naposledy ve funkci technického referenta. Na základě schváleného privatizačního projektu státního podniku S. l. l. T. č. 50393, rozhodnutí Ministerstva financí ČR o privatizaci ze dne 3.6.1998 č.j. 42/19417/98/LN a rozhodnutí Ministerstva zdravotnictví ČR ze dne 7.7.1998 č.j. KM 22812/98 jako zakladatele, došlo k převodu privatizovaného majetku na F. n. m. ČR; „smlouvou o bezúplatném převodu majetku do vlastnictví obce“ uzavřenou dne 10.7.1998 „dle z. č. 92/1991 Sb. v platném znění“, byl privatizovaný majetek, jenž sloužil „k provozování státního podniku S. l. l. T., s. p.“, převeden na Obec T. Městské zastupitelstvo rozhodlo na svém 27. jednání konaném dne 9.6.1998 „založit společnost s ručením omezeným, jejímž jediným společníkem bude Město T. s předmětem činnosti umožňujícím provozování L. A.“; společnost „L. A., s.r.o.“ byla zapsána do obchodního rejstříku dne 4. 8. 1998. Na jednání konaném dne 12.8.1998 městská rada vyslovila souhlas „se zásadami smlouvy o nájmu a pronájmu uzavřené mezi Městem T. a L. A. s.r.o. T. dle přiloženého návrhu“ (smlouva o „pronájmu podniku“ byla uzavřena téhož dne) a dne 2.9.1998 vzala „na vědomí rozvázání pracovního poměru dohodami a výpověďmi dle § 46 odst. 1 písm. c) zákoníku práce se zaměstnanci bývalých S. l. l. T. s.p.“. Dopisem ze dne 30.9.1998, podepsaným starostou Ing. H., žalovaný sdělil žalobci, že s ním rozvazuje pracovní poměr výpovědí podle ustanovení § 46 odst. 1 písm. c) zák. práce, „neboť vzhledem k rozhodnutí zaměstnavatele o tom, že sám nebude provozovat lázně A., tj. bývalou část S. l. l. T. s.p., kterou zprivatizoval“, se žalobce stal nadbytečným.",[-13.3125 -14.3125 -17.5    -14.3125 -16.25   -16.625  -27.25   -19.75  ],00000000,00000000
974,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_21,"Podle ustanovení § 46 odst. 1 písm. c) zák. práce zaměstnavatel může dát zaměstnanci výpověď pouze, stane-li se zaměstnanec nadbytečným vzhledem k rozhodnutí zaměstnavatele nebo příslušného orgánu o změně jeho úkolů, technického vybavení, o snížení stavu zaměstnanců za účelem zvýšení efektivnosti práce nebo o jiných organizačních změnách.",[-13.4375 -14.5    -18.375  -13.625  -15.0625 -16.25   -26.375  -18.875 ],00000000,00000000
975,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_22,"K předpokladům pro podání výpovědi z pracovního poměru podle ustanovení § 46 odst. 1 písm. c) zák. práce patří to, že o změně úkolů zaměstnavatele, jeho technického vybavení, o snížení stavu zaměstnanců za účelem zvýšení efektivnosti práce nebo o jiných organizačních změnách přijal zaměstnavatel nebo příslušný orgán rozhodnutí, že se konkrétní zaměstnanec stal nadbytečným a že tu je příčinná souvislost mezi nadbytečností zaměstnance a přijatými organizačními změnami tj. že se zaměstnanec stal právě v důsledku takového rozhodnutí (jeho realizací v organizaci) nadbytečným.",[-12.375 -14.625 -18.75  -14.25  -15.    -16.5   -26.125 -17.   ],00000000,00000000
976,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_23,"Názor dovolatele, že důvod k výpovědi podle ustanovení § 46 odst. 1 písm. c) zák. práce není dán, neboť „žádné usnesení, které by odůvodňovalo výpověď žalobce z důvodu nadbytečnosti“ městská rada nepřijala, dovolací soud nesdílí.",[-13.4375 -14.6875 -18.     -13.625  -15.25   -16.     -26.5    -19.    ],00000000,00000000
977,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_24,"Zaměstnanec je pro zaměstnavatele nadbytečný tehdy, jestliže zaměstnavatel nemá s ohledem na přijaté rozhodnutí o organizačních změnách možnost zaměstnance dále zaměstnávat pracemi dohodnutými v pracovní smlouvě. Zaměstnavatelům zákon umožňuje, aby regulovali počet svých zaměstnanců a jejich kvalifikační složení tak, aby zaměstnávali jen takový počet zaměstnanců a v takovém kvalifikačním složení, jaké odpovídá jejich potřebám. O výběru zaměstnance, který je nadbytečným rozhoduje výlučně zaměstnavatel; soud není oprávněn v tomto směru rozhodnutí zaměstnavatele přezkoumávat.",[-13.3125 -14.25   -18.     -14.25   -15.8125 -16.625  -27.     -19.125 ],00000000,00000000
978,ECLI_CZ_NS_2003_21.CDO.850.2002.1.xmi_25,"Zákoník práce nebo jiné právní předpisy nestanoví, že by rozhodnutí o změně úkolů zaměstnavatele, jeho technického vybavení, o snížení stavu zaměstnanců za účelem zvýšení efektivnosti práce nebo o jiných organizačních změnách muselo být přijato (vydáno) vždy jen písemně, a ani nepředpokládají, že by muselo být zaměstnavatelem „vyhlášeno“ nebo jiným způsobem zveřejněno. Zaměstnanec, kterého se rozhodnutí o organizační změně týká, s ním však musí být seznámen; postačí ovšem, jestliže se tak stane až ve výpovědi z pracovního poměru. Z uvedeného názoru vycházel v posuzované věci i odvolací soud, a dovolací soud, který toto stanovisko zaujal rovněž v rozsudku ze dne 25.9.1998 sp. zn. 2 Cdon 1130/97, neshledává ani v současné době důvod k jeho změně. Je třeba uvést, že rozhodnutí zaměstnavatele nebo příslušného orgánu o změně jeho úkolů, technického vybavení, o snížení stavu zaměstnanců za účelem zvýšení efektivnosti práce nebo o jiných organizačních změnách není totiž ani právním úkonem ve smyslu ustanovení § 240 odst. 1 zák. práce, neboť nejde o takový projev vůle, s nímž by právní předpisy spojovaly změnu nebo zánik práv a povinností účastníků pracovněprávního vztahu. Jedná se pouze o skutečnost (tzv. faktický úkon), která je hmotněprávním předpokladem pro právní úkony tam, kde to právní předpisy stanoví, a která není sama o sobě způsobilá přivodit následky v právních vztazích účastníků pracovněprávního vztahu.",[-10.625  -11.125  -16.125  -12.5    -13.1875 -15.875  -24.5    -14.6875],00000000,00100000
